store_id,product_id,quantity
14,420,287
14,421,50
14,422,695
14,423,784
14,424,693
14,425,352
14,426,838
14,427,19
14,428,276
14,429,31
14,430,782
14,431,671
14,432,768
14,433,464
14,434,81
14,435,13
14,436,703
14,437,874
14,438,29
14,439,199
14,440,282
14,441,223
14,442,884
14,443,506
14,444,982
14,445,193
14,446,780
14,447,97
14,448,22
14,449,459
14,450,18
14,451,865
14,452,503
14,453,788
14,454,44
14,455,693
14,456,696
14,457,465
14,458,763
14,459,122
14,460,335
14,461,11
14,462,29
14,463,503
14,464,509
14,465,420
14,466,745
14,467,343
14,468,792
14,469,324
14,470,641
14,471,802
14,472,102
14,473,552
14,474,675
14,475,888
14,476,725
14,477,229
14,478,526
14,479,633
14,480,884
14,481,131
14,482,962
14,483,250
14,484,144
14,485,48
14,486,973
14,487,48
14,488,982
14,489,670
14,490,207
14,491,744
14,492,758
14,493,971
14,494,44
14,495,396
14,496,181
14,497,969
14,498,838
14,499,36
14,500,396
15,1,668
15,2,858
15,3,115
15,4,277
15,5,651
15,6,944
15,7,833
15,8,44
15,9,343
15,10,13
15,11,462
15,12,19
15,13,639
15,14,219
15,15,17
15,16,46
15,17,912
15,18,543
15,19,113
15,20,759
15,21,787
15,22,45
15,23,11
15,24,45
15,25,530
15,26,135
15,27,58
15,28,620
15,29,334
15,30,154
15,31,91
15,32,14
15,33,581
15,34,655
15,35,42
15,36,580
15,37,760
15,38,164
15,39,444
15,40,299
15,41,781
15,42,56
15,43,944
15,44,200
15,45,36
15,46,991
15,47,760
15,48,299
15,49,568
15,50,960
15,51,513
15,52,883
15,53,46
15,54,789
15,55,644
15,56,740
15,57,154
15,58,20
15,59,512
15,60,321
15,61,37
15,62,249
15,63,437
15,64,34
15,65,496
15,66,989
15,67,16
15,68,160
15,69,970
15,70,34
15,71,527
15,72,47
15,73,26
15,74,871
15,75,878
15,76,28
15,77,43
15,78,792
15,79,214
15,80,185
15,81,564
15,82,252
15,83,964
15,84,513
15,85,930
15,86,521
15,87,310
15,88,70
15,89,400
15,90,427
15,91,331
15,92,107
15,93,716
15,94,524
15,95,974
15,96,909
15,97,469
15,98,41
15,99,882
15,100,522
15,101,784
15,102,598
15,103,765
15,104,466
15,105,161
15,106,509
15,107,15
15,108,36
15,109,556
15,110,186
15,111,565
15,112,368
15,113,807
15,114,764
15,115,104
15,116,840
15,117,741
15,118,382
15,119,23
15,120,823
15,121,397
15,122,38
15,123,49
15,124,679
15,125,350
15,126,831
15,127,32
15,128,54
15,129,256
15,130,942
15,131,42
15,132,427
15,133,892
15,134,860
15,135,573
15,136,633
15,137,958
15,138,751
15,139,702
15,140,41
15,141,540
15,142,931
15,143,41
15,144,514
15,145,29
15,146,147
15,147,597
15,148,685
15,149,103
15,150,224
15,151,538
15,152,942
15,153,455
15,154,19
15,155,43
15,156,44
15,157,564
15,158,850
15,159,24
15,160,286
15,161,43
15,162,34
15,163,919
15,164,46
15,165,963
15,166,697
15,167,561
15,168,901
15,169,175
15,170,953
15,171,25
15,172,255
15,173,876
15,174,50
15,175,274
15,176,1000
15,177,820
15,178,30
15,179,170
15,180,655
15,181,831
15,182,828
15,183,33
15,184,240
15,185,376
15,186,343
15,187,264
15,188,961
15,189,620
15,190,37
15,191,825
15,192,35
15,193,369
15,194,938
15,195,29
15,196,841
15,197,673
15,198,930
15,199,527
15,200,601
15,201,872
15,202,976
15,203,17
15,204,496
15,205,916
15,206,163
15,207,85
15,208,814
15,209,576
15,210,35
15,211,847
15,212,793
15,213,229
15,214,43
15,215,10
15,216,288
15,217,206
15,218,883
15,219,40
15,220,21
15,221,40
15,222,766
15,223,771
15,224,543
15,225,771
15,226,10
15,227,538
15,228,970
15,229,623
15,230,12
15,231,908
15,232,712
15,233,41
15,234,454
15,235,850
15,236,111
15,237,204
15,238,796
15,239,993
15,240,194
15,241,786
15,242,17
15,243,914
15,244,54
15,245,971
15,246,774
15,247,20
15,248,480
15,249,599
15,250,258
15,251,501
15,252,236
15,253,109
15,254,546
15,255,17
15,256,617
15,257,772
15,258,519
15,259,673
15,260,559
15,261,801
15,262,930
15,263,859
15,264,577
15,265,116
15,266,822
15,267,968
15,268,201
15,269,38
15,270,496
15,271,499
15,272,224
15,273,496
15,274,823
15,275,27
15,276,38
15,277,976
15,278,446
15,279,522
15,280,858
15,281,19
15,282,914
15,283,236
15,284,49
15,285,32
15,286,26
15,287,359
15,288,235
15,289,883
15,290,755
15,291,800
15,292,519
15,293,664
15,294,967
15,295,18
15,296,109
15,297,51
15,298,491
15,299,786
15,300,868
15,301,843
15,302,911
15,303,23
15,304,290
15,305,572
15,306,961
15,307,671
15,308,809
15,309,820
15,310,772
15,311,715
15,312,12
15,313,23
15,314,92
15,315,20
15,316,42
15,317,19
15,318,793
15,319,739
15,320,194
15,321,761
15,322,12
15,323,609
15,324,744
15,325,505
15,326,408
15,327,771
15,328,934
15,329,47
15,330,782
15,331,450
15,332,508
15,333,25
15,334,31
15,335,215
15,336,26
15,337,73
15,338,810
15,339,34
15,340,922
15,341,948
15,342,355
15,343,842
15,344,33
15,345,561
15,346,13
15,347,659
15,348,328
15,349,44
15,350,855
15,351,815
15,352,975
15,353,736
15,354,781
15,355,943
15,356,818
15,357,41
15,358,16
15,359,286
15,360,38
15,361,692
15,362,27
15,363,445
15,364,116
15,365,142
15,366,14
15,367,802
15,368,954
15,369,507
15,370,53
15,371,545
15,372,383
15,373,17
15,374,988
15,375,50
15,376,11
15,377,674
15,378,660
15,379,234
15,380,10
15,381,874
15,382,625
15,383,345
15,384,28
15,385,40
15,386,862
15,387,422
15,388,878
15,389,40
15,390,38
15,391,31
15,392,927
15,393,634
15,394,701
15,395,420
15,396,970
15,397,333
15,398,18
15,399,233
15,400,644
15,401,671
15,402,983
15,403,611
15,404,908
15,405,740
15,406,65
15,407,80
15,408,936
15,409,926
15,410,677
15,411,846
15,412,564
15,413,635
15,414,605
15,415,860
15,416,647
15,417,215
15,418,36
15,419,847
15,420,844
15,421,653
15,422,807
15,423,111
15,424,918
15,425,41
15,426,22
15,427,35
15,428,999
15,429,895
15,430,370
15,431,947
15,432,381
15,433,101
15,434,754
15,435,41
15,436,46
15,437,49
15,438,843
15,439,590
15,440,914
15,441,254
15,442,145
15,443,310
15,444,857
15,445,580
15,446,706
15,447,659
15,448,588
15,449,876
15,450,293
15,451,34
15,452,920
15,453,796
15,454,270
15,455,831
15,456,512
15,457,113
15,458,910
15,459,607
15,460,952
15,461,618
15,462,749
15,463,878
15,464,24
15,465,18
15,466,967
15,467,17
15,468,354
15,469,945
15,470,948
15,471,740
15,472,48
15,473,950
15,474,652
15,475,361
15,476,13
15,477,517
15,478,43
15,479,521
15,480,575
15,481,40
15,482,877
15,483,57
15,484,371
15,485,868
15,486,736
15,487,51
15,488,568
15,489,38
15,490,954
15,491,18
15,492,618
15,493,830
15,494,562
15,495,593
15,496,650
15,497,286
15,498,832
15,499,892
15,500,18
16,1,38
16,2,50
16,3,377
16,4,977
16,5,589
16,6,358
16,7,446
16,8,19
16,9,648
16,10,587
16,11,946
16,12,273
16,13,32
16,14,648
16,15,240
16,16,848
16,17,489
16,18,66
16,19,602
16,20,41
16,21,590
16,22,11
16,23,814
16,24,677
16,25,12
16,26,672
16,27,637
16,28,956
16,29,476
16,30,168
16,31,20
16,32,597
16,33,21
16,34,398
16,35,869
16,36,68
16,37,968
16,38,272
16,39,717
16,40,615
16,41,699
16,42,551
16,43,517
16,44,800
16,45,56
16,46,623
16,47,742
16,48,16
16,49,973
16,50,691
16,51,18
16,52,742
16,53,867
16,54,701
16,55,503
16,56,384
16,57,317
16,58,29
16,59,371
16,60,551
16,61,896
16,62,524
16,63,261
16,64,132
16,65,521
16,66,781
16,67,807
16,68,91
16,69,228
16,70,216
16,71,398
16,72,860
16,73,415
16,74,870
16,75,168
16,76,958
16,77,999
16,78,478
16,79,419
16,80,13
16,81,282
16,82,934
16,83,818
16,84,45
16,85,817
16,86,682
16,87,50
16,88,48
16,89,28
16,90,27
16,91,49
16,92,516
16,93,994
16,94,102
16,95,694
16,96,51
16,97,45
16,98,666
16,99,470
16,100,53
16,101,765
16,102,17
16,103,297
16,104,750
16,105,765
16,106,516
16,107,833
16,108,888
16,109,648
16,110,887
16,111,467
16,112,187
16,113,695
16,114,112
16,115,757
16,116,163
16,117,187
16,118,793
16,119,381
16,120,911
16,121,994
16,122,980
16,123,590
16,124,189
16,125,456
16,126,944
16,127,887
16,128,394
16,129,523
16,130,21
16,131,732
16,132,139
16,133,581
16,134,821
16,135,842
16,136,432
16,137,29
16,138,647
16,139,671
16,140,762
16,141,497
16,142,92
16,143,986
16,144,956
16,145,12
16,146,787
16,147,865
16,148,896
16,149,463
16,150,198
16,151,105
16,152,948
16,153,323
16,154,493
16,155,799
16,156,822
16,157,789
16,158,81
16,159,669
16,160,114
16,161,979
16,162,308
16,163,493
16,164,390
16,165,542
16,166,131
16,167,734
16,168,596
16,169,40
16,170,45
16,171,736
16,172,989
16,173,879
16,174,36
16,175,804
16,176,31
16,177,713
16,178,19
16,179,747
16,180,108
16,181,799
16,182,269
16,183,49
16,184,527
16,185,17
16,186,16
16,187,138
16,188,591
16,189,589
16,190,597
16,191,547
16,192,45
16,193,951
16,194,30
16,195,18
16,196,12
16,197,87
16,198,735
16,199,779
16,200,17
16,201,93
16,202,923
16,203,37
16,204,27
16,205,128
16,206,904
16,207,740
16,208,182
16,209,85
16,210,442
16,211,545
16,212,416
16,213,678
16,214,148
16,215,405
16,216,972
16,217,552
16,218,57
16,219,73
16,220,460
16,221,608
16,222,794
16,223,115
16,224,11
16,225,639
16,226,648
16,227,964
16,228,135
16,229,366
16,230,969
16,231,221
16,232,353
16,233,692
16,234,987
16,235,952
16,236,582
16,237,564
16,238,899
16,239,376
16,240,31
16,241,472
16,242,26
16,243,726
16,244,806
16,245,11
16,246,945
16,247,84
16,248,565
16,249,680
16,250,762
16,251,50
16,252,34
16,253,588
16,254,93
16,255,331
16,256,492
16,257,282
16,258,388
16,259,964
16,260,998
16,261,115
16,262,355
16,263,18
16,264,844
16,265,253
16,266,730
16,267,25
16,268,192
16,269,714
16,270,18
16,271,90
16,272,701
16,273,38
16,274,42
16,275,817
16,276,285
16,277,799
16,278,133
16,279,831
16,280,857
16,281,32
16,282,509
16,283,903
16,284,27
16,285,354
16,286,31
16,287,409
16,288,692
16,289,472
16,290,853
16,291,684
16,292,935
16,293,481
16,294,702
16,295,32
16,296,550
16,297,856
16,298,641
16,299,23
16,300,792
16,301,754
16,302,531
16,303,169
16,304,822
16,305,126
16,306,858
16,307,604
16,308,735
16,309,994
16,310,538
16,311,444
16,312,425
16,313,42
16,314,196
16,315,678
16,316,459
16,317,740
16,318,13
16,319,481
16,320,872
16,321,823
16,322,474
16,323,37
16,324,410
16,325,42
16,326,886
16,327,713
16,328,252
16,329,38
16,330,12
16,331,328
16,332,930
16,333,799
16,334,881
16,335,18
16,336,514
16,337,368
16,338,220
16,339,990
16,340,649
16,341,715
16,342,20
16,343,819
16,344,150
16,345,845
16,346,749
16,347,610
16,348,946
16,349,874
16,350,848
16,351,164
16,352,50
16,353,723
16,354,270
16,355,679
16,356,44
16,357,533
16,358,648
16,359,610
16,360,46
16,361,640
16,362,381
16,363,857
16,364,185
16,365,43
16,366,750
16,367,288
16,368,38
16,369,713
16,370,483
16,371,880
16,372,217
16,373,757
16,374,673
16,375,525
16,376,62
16,377,252
16,378,267
16,379,778
16,380,977
16,381,618
16,382,791
16,383,557
16,384,34
16,385,196
16,386,843
16,387,324
16,388,23
16,389,690
16,390,500
16,391,776
16,392,299
16,393,710
16,394,368
16,395,953
16,396,786
16,397,318
16,398,880
16,399,16
16,400,631
16,401,861
16,402,336
16,403,581
16,404,877
16,405,249
16,406,669
16,407,27
16,408,250
16,409,643
16,410,882
16,411,977
16,412,337
16,413,900
16,414,19
16,415,314
16,416,783
16,417,941
16,418,803
16,419,127
16,420,463
16,421,887
16,422,538
16,423,573
16,424,492
16,425,34
16,426,37
16,427,857
16,428,892
16,429,28
16,430,532
16,431,963
16,432,715
16,433,624
16,434,554
16,435,452
16,436,924
16,437,216
16,438,325
16,439,791
16,440,532
16,441,822
16,442,285
16,443,116
16,444,29
16,445,660
16,446,677
16,447,797
16,448,884
16,449,668
16,450,272
16,451,21
16,452,944
16,453,929
16,454,795
16,455,346
16,456,50
16,457,910
16,458,267
16,459,10
16,460,13
16,461,850
16,462,36
16,463,585
16,464,571
16,465,999
16,466,19
16,467,34
16,468,121
16,469,555
16,470,64
16,471,879
16,472,265
16,473,216
16,474,14
16,475,634
16,476,862
16,477,603
16,478,725
16,479,14
16,480,588
16,481,508
16,482,952
16,483,358
16,484,896
16,485,766
16,486,31
16,487,23
16,488,622
16,489,126
16,490,474
16,491,524
16,492,976
16,493,11
16,494,86
16,495,217
16,496,892
16,497,280
16,498,91
16,499,174
16,500,828
17,1,686
17,2,922
17,3,693
17,4,694
17,5,955
17,6,863
17,7,32
17,8,683
17,9,38
17,10,896
17,11,426
17,12,567
17,13,987
17,14,956
17,15,35
17,16,47
17,17,553
17,18,567
17,19,838
17,20,197
17,21,603
17,22,144
17,23,320
17,24,79
17,25,730
17,26,669
17,27,58
17,28,91
17,29,783
17,30,457
17,31,280
17,32,161
17,33,35
17,34,49
17,35,991
17,36,24
17,37,802
17,38,242
17,39,241
17,40,660
17,41,775
17,42,26
17,43,564
17,44,466
17,45,21
17,46,687
17,47,284
17,48,604
17,49,36
17,50,209
17,51,25
17,52,12
17,53,114
17,54,168
17,55,42
17,56,524
17,57,159
17,58,510
17,59,337
17,60,14
17,61,760
17,62,569
17,63,597
17,64,632
17,65,999
17,66,149
17,67,515
17,68,643
17,69,56
17,70,878
17,71,417
17,72,31
17,73,419
17,74,980
17,75,191
17,76,824
17,77,42
17,78,534
17,79,29
17,80,17
17,81,26
17,82,398
17,83,13
17,84,683
17,85,21
17,86,597
17,87,295
17,88,42
17,89,248
17,90,178
17,91,778
17,92,851
17,93,290
17,94,540
17,95,13
17,96,122
17,97,687
17,98,16
17,99,194
17,100,101
17,101,45
17,102,767
17,103,845
17,104,640
17,105,644
17,106,761
17,107,956
17,108,647
17,109,566
17,110,745
17,111,713
17,112,20
17,113,430
17,114,28
17,115,200
17,116,188
17,117,465
17,118,16
17,119,75
17,120,718
17,121,16
17,122,244
17,123,604
17,124,633
17,125,336
17,126,21
17,127,780
17,128,201
17,129,901
17,130,732
17,131,760
17,132,36
17,133,556
17,134,944
17,135,36
17,136,48
17,137,578
17,138,667
17,139,595
17,140,706
17,141,647
17,142,527
17,143,853
17,144,159
17,145,891
17,146,279
17,147,961
17,148,48
17,149,40
17,150,112
17,151,916
17,152,833
17,153,924
17,154,24
17,155,534
17,156,46
17,157,26
17,158,41
17,159,349
17,160,327
17,161,996
17,162,50
17,163,506
17,164,570
17,165,720
17,166,44
17,167,35
17,168,765
17,169,546
17,170,579
17,171,883
17,172,50
17,173,10
17,174,762
17,175,677
17,176,591
17,177,387
17,178,605
17,179,999
17,180,957
17,181,569
17,182,47
17,183,42
17,184,620
17,185,271
17,186,186
17,187,28
17,188,835
17,189,971
17,190,726
17,191,378
17,192,492
17,193,668
17,194,112
17,195,35
17,196,876
17,197,138
17,198,550
17,199,12
17,200,401
17,201,458
17,202,903
17,203,681
17,204,39
17,205,878
17,206,324
17,207,735
17,208,13
17,209,37
17,210,290
17,211,30
17,212,605
17,213,203
17,214,174
17,215,781
17,216,43
17,217,647
17,218,25
17,219,611
17,220,535
17,221,298
17,222,791
17,223,416
17,224,979
17,225,711
17,226,605
17,227,565
17,228,39
17,229,983
17,230,989
17,231,603
17,232,513
17,233,944
17,234,870
17,235,625
17,236,256
17,237,34
17,238,780
17,239,438
17,240,857
17,241,434
17,242,93
17,243,715
17,244,997
17,245,969
17,246,505
17,247,619
17,248,616
17,249,990
17,250,35
17,251,282
17,252,175
17,253,483
17,254,952
17,255,35
17,256,261
17,257,980
17,258,103
17,259,756
17,260,665
17,261,648
17,262,784
17,263,832
17,264,816
17,265,33
17,266,657
17,267,773
17,268,842
17,269,342
17,270,25
17,271,140
17,272,41
17,273,934
17,274,742
17,275,122
17,276,971
17,277,828
17,278,702
17,279,300
17,280,879
17,281,467
17,282,58
17,283,176
17,284,615
17,285,25
17,286,824
17,287,22
17,288,47
17,289,126
17,290,882
17,291,799
17,292,16
17,293,758
17,294,646
17,295,678
17,296,371
17,297,392
17,298,432
17,299,664
17,300,882
17,301,747
17,302,153
17,303,508
17,304,680
17,305,339
17,306,566
17,307,979
17,308,29
17,309,288
17,310,756
17,311,855
17,312,423
17,313,617
17,314,186
17,315,865
17,316,650
17,317,656
17,318,205
17,319,314
17,320,10
17,321,623
17,322,807
17,323,832
17,324,709
17,325,187
17,326,87
17,327,918
17,328,32
17,329,583
17,330,410
17,331,142
17,332,778
17,333,812
17,334,545
17,335,103
17,336,955
17,337,740
17,338,704
17,339,892
17,340,67
17,341,420
17,342,40
17,343,32
17,344,906
17,345,60
17,346,105
17,347,409
17,348,63
17,349,423
17,350,540
17,351,41
17,352,199
17,353,645
17,354,566
17,355,30
17,356,621
17,357,63
17,358,42
17,359,972
17,360,890
17,361,481
17,362,193
17,363,753
17,364,856
17,365,296
17,366,329
17,367,41
17,368,34
17,369,35
17,370,545
17,371,958
17,372,117
17,373,372
17,374,977
17,375,904
17,376,470
17,377,279
17,378,316
17,379,310
17,380,409
17,381,795
17,382,698
17,383,700
17,384,273
17,385,34
17,386,802
17,387,551
17,388,449
17,389,40
17,390,21
17,391,568
17,392,840
17,393,382
17,394,191
17,395,610
17,396,606
17,397,717
17,398,728
17,399,937
17,400,909
17,401,262
17,402,326
17,403,28
17,404,118
17,405,274
17,406,481
17,407,148
17,408,669
17,409,142
17,410,29
17,411,776
17,412,194
17,413,852
17,414,517
17,415,29
17,416,598
17,417,76
17,418,31
17,419,52
17,420,275
17,421,107
17,422,131
17,423,878
17,424,558
17,425,587
17,426,845
17,427,47
17,428,710
17,429,512
17,430,888
17,431,785
17,432,30
17,433,21
17,434,935
17,435,905
17,436,565
17,437,126
17,438,864
17,439,699
17,440,792
17,441,468
17,442,967
17,443,512
17,444,812
17,445,30
17,446,385
17,447,50
17,448,591
17,449,866
17,450,664
17,451,186
17,452,264
17,453,865
17,454,467
17,455,852
17,456,546
17,457,757
17,458,46
17,459,576
17,460,190
17,461,92
17,462,170
17,463,407
17,464,584
17,465,19
17,466,766
17,467,693
17,468,177
17,469,120
17,470,143
17,471,278
17,472,908
17,473,35
17,474,31
17,475,35
17,476,376
17,477,410
17,478,106
17,479,631
17,480,721
17,481,24
17,482,761
17,483,17
17,484,538
17,485,966
17,486,706
17,487,221
17,488,429
17,489,573
17,490,902
17,491,976
17,492,966
17,493,33
17,494,138
17,495,607
17,496,915
17,497,18
17,498,359
17,499,920
17,500,37
18,1,914
18,2,556
18,3,919
18,4,958
18,5,361
18,6,577
18,7,234
18,8,964
18,9,49
18,10,582
18,11,936
18,12,35
18,13,483
18,14,236
18,15,281
18,16,12
18,17,855
18,18,31
18,19,66
18,20,451
18,21,693
18,22,816
18,23,43
18,24,48
18,25,528
18,26,39
18,27,649
18,28,858
18,29,159
18,30,882
18,31,927
18,32,16
18,33,312
18,34,587
18,35,582
18,36,466
18,37,45
18,38,200
18,39,715
18,40,287
18,41,51
18,42,629
18,43,817
18,44,313
18,45,890
18,46,773
18,47,616
18,48,160
18,49,93
18,50,665
18,51,386
18,52,21
18,53,512
18,54,162
18,55,40
18,56,53
18,57,33
18,58,939
18,59,665
18,60,947
18,61,155
18,62,747
18,63,572
18,64,62
18,65,50
18,66,332
18,67,645
18,68,835
18,69,307
18,70,888
18,71,631
18,72,44
18,73,62
18,74,886
18,75,928
18,76,44
18,77,236
18,78,976
18,79,728
18,80,887
18,81,129
18,82,878
18,83,695
18,84,545
18,85,646
18,86,899
18,87,655
18,88,768
18,89,79
18,90,57
18,91,26
18,92,309
18,93,392
18,94,693
18,95,866
18,96,660
18,97,230
18,98,95
18,99,497
18,100,205
18,101,806
18,102,418
18,103,356
18,104,966
18,105,198
18,106,513
18,107,229
18,108,14
18,109,34
18,110,945
18,111,30
18,112,501
18,113,817
18,114,203
18,115,695
18,116,565
18,117,936
18,118,89
18,119,534
18,120,244
18,121,37
18,122,247
18,123,930
18,124,941
18,125,29
18,126,39
18,127,599
18,128,741
18,129,206
18,130,984
18,131,839
18,132,872
18,133,396
18,134,977
18,135,636
18,136,12
18,137,111
18,138,575
18,139,212
18,140,47
18,141,410
18,142,10
18,143,93
18,144,957
18,145,943
18,146,21
18,147,603
18,148,782
18,149,503
18,150,484
18,151,638
18,152,627
18,153,838
18,154,858
18,155,801
18,156,154
18,157,39
18,158,11
18,159,45
18,160,916
18,161,556
18,162,994
18,163,13
18,164,741
18,165,874
18,166,42
18,167,779
18,168,190
18,169,197
18,170,625
18,171,799
18,172,789
18,173,19
18,174,326
18,175,253
18,176,724
18,177,583
18,178,36
18,179,666
18,180,735
18,181,17
18,182,350
18,183,315
18,184,22
18,185,529
18,186,34
18,187,43
18,188,505
18,189,768
18,190,957
18,191,933
18,192,991
18,193,298
18,194,687
18,195,761
18,196,48
18,197,425
18,198,181
18,199,974
18,200,764
18,201,20
18,202,902
18,203,41
18,204,520
18,205,46
18,206,596
18,207,108
18,208,396
18,209,783
18,210,337
18,211,323
18,212,748
18,213,906
18,214,654
18,215,918
18,216,204
18,217,857
18,218,523
18,219,534
18,220,283
18,221,674
18,222,522
18,223,122
18,224,669
18,225,661
18,226,564
18,227,544
18,228,238
18,229,31
18,230,48
18,231,705
18,232,479
18,233,515
18,234,683
18,235,625
18,236,641
18,237,42
18,238,493
18,239,197
18,240,801
18,241,167
18,242,771
18,243,343
18,244,762
18,245,137
18,246,442
18,247,807
18,248,855
18,249,647
18,250,572
18,251,695
18,252,567
18,253,35
18,254,71
18,255,13
18,256,713
18,257,23
18,258,32
18,259,227
18,260,66
18,261,46
18,262,574
18,263,103
18,264,665
18,265,817
18,266,20
18,267,22
18,268,35
18,269,10
18,270,650
18,271,21
18,272,796
18,273,168
18,274,504
18,275,646
18,276,806
18,277,40
18,278,502
18,279,521
18,280,596
18,281,706
18,282,188
18,283,500
18,284,479
18,285,430
18,286,39
18,287,677
18,288,831
18,289,520
18,290,337
18,291,979
18,292,718
18,293,21
18,294,809
18,295,822
18,296,32
18,297,439
18,298,811
18,299,660
18,300,776
18,301,316
18,302,39
18,303,367
18,304,273
18,305,262
18,306,983
18,307,542
18,308,27
18,309,781
18,310,141
18,311,600
18,312,565
18,313,118
18,314,539
18,315,35
18,316,816
18,317,81
18,318,16
18,319,702
18,320,811
18,321,554
18,322,18
18,323,46
18,324,272
18,325,851
18,326,429
18,327,224
18,328,40
18,329,533
18,330,608
18,331,950
18,332,381
18,333,407
18,334,100
18,335,821
18,336,72
18,337,217
18,338,658
18,339,47
18,340,731
18,341,904
18,342,404
18,343,13
18,344,908
18,345,813
18,346,775
18,347,296
18,348,338
18,349,25
18,350,29
18,351,613
18,352,202
18,353,43
18,354,122
18,355,975
18,356,169
18,357,604
18,358,528
18,359,532
18,360,733
18,361,615
18,362,452
18,363,712
18,364,452
18,365,590
18,366,769
18,367,119
18,368,103
18,369,765
18,370,75
18,371,851
18,372,758
18,373,608
18,374,964
18,375,30
18,376,604
18,377,644
18,378,566
18,379,465
18,380,461
18,381,473
18,382,746
18,383,630
18,384,775
18,385,43
18,386,932
18,387,431
18,388,83
18,389,282
18,390,35
18,391,968
18,392,684
18,393,96
18,394,576
18,395,901
18,396,483
18,397,18
18,398,706
18,399,761
18,400,15
18,401,394
18,402,30
18,403,966
18,404,185
18,405,83
18,406,541
18,407,887
18,408,943
18,409,731
18,410,735
18,411,652
18,412,207
18,413,558
18,414,911
18,415,510
18,416,384
18,417,12
18,418,61
18,419,883
18,420,15
18,421,933
18,422,179
18,423,722
18,424,375
18,425,152
18,426,484
18,427,160
18,428,702
18,429,129
18,430,695
18,431,74
18,432,957
18,433,645
18,434,672
18,435,27
18,436,594
18,437,212
18,438,497
18,439,828
18,440,358
18,441,949
18,442,524
18,443,36
18,444,984
18,445,430
18,446,49
18,447,990
18,448,237
18,449,22
18,450,607
18,451,444
18,452,735
18,453,33
18,454,11
18,455,452
18,456,612
18,457,512
18,458,171
18,459,17
18,460,917
18,461,637
18,462,172
18,463,340
18,464,734
18,465,49
18,466,218
18,467,78
18,468,33
18,469,826
18,470,173
18,471,919
18,472,538
18,473,536
18,474,572
18,475,41
18,476,854
18,477,45
18,478,410
18,479,991
18,480,367
18,481,936
18,482,326
18,483,829
18,484,297
18,485,758
18,486,659
18,487,22
18,488,613
18,489,705
18,490,809
18,491,979
18,492,654
18,493,931
18,494,984
18,495,40
18,496,322
18,497,782
18,498,48
18,499,965
18,500,679
19,1,47
19,2,644
19,3,153
19,4,416
19,5,10
19,6,739
19,7,220
19,8,828
19,9,768
19,10,646
19,11,853
19,12,470
19,13,460
19,14,29
19,15,491
19,16,551
19,17,815
19,18,26
19,19,425
19,20,96
19,21,473
19,22,723
19,23,892
19,24,20
19,25,713
19,26,567
19,27,827
19,28,904
19,29,132
19,30,602
19,31,16
19,32,742
19,33,350
19,34,88
19,35,606
19,36,691
19,37,281
19,38,807
19,39,30
19,40,816
19,41,232
19,42,21
19,43,110
19,44,12
19,45,863
19,46,82
19,47,37
19,48,785
19,49,263
19,50,615
19,51,400
19,52,13
19,53,79
19,54,46
19,55,997
19,56,891
19,57,44
19,58,724
19,59,43
19,60,804
19,61,20
19,62,25
19,63,973
19,64,190
19,65,261
19,66,383
19,67,795
19,68,519
19,69,953
19,70,862
19,71,351
19,72,563
19,73,458
19,74,26
19,75,667
19,76,824
19,77,479
19,78,185
19,79,15
19,80,45
19,81,697
19,82,42
19,83,629
19,84,995
19,85,613
19,86,520
19,87,776
19,88,317
19,89,893
19,90,46
19,91,413
19,92,566
19,93,725
19,94,930
19,95,963
19,96,268
19,97,33
19,98,48
19,99,973
19,100,284
19,101,491
19,102,945
19,103,831
19,104,27
19,105,192
19,106,605
19,107,113
19,108,682
19,109,797
19,110,936
19,111,860
19,112,521
19,113,675
19,114,796
19,115,898
19,116,647
19,117,260
19,118,30
19,119,599
19,120,46
19,121,927
19,122,39
19,123,641
19,124,421
19,125,67
19,126,323
19,127,605
19,128,49
19,129,80
19,130,400
19,131,61
19,132,71
19,133,766
19,134,741
19,135,785
19,136,491
19,137,97
19,138,386
19,139,868
19,140,848
19,141,920
19,142,726
19,143,455
19,144,793
19,145,424
19,146,638
19,147,809
19,148,113
19,149,41
19,150,564
19,151,605
19,152,883
19,153,725
19,154,290
19,155,87
19,156,16
19,157,81
19,158,143
19,159,602
19,160,280
19,161,320
19,162,633
19,163,496
19,164,937
19,165,784
19,166,190
19,167,28
19,168,89
19,169,47
19,170,20
19,171,16
19,172,109
19,173,413
19,174,303
19,175,180
19,176,890
19,177,28
19,178,617
19,179,683
19,180,912
19,181,782
19,182,39
19,183,941
19,184,33
19,185,981
19,186,16
19,187,347
19,188,757
19,189,115
19,190,44
19,191,681
19,192,21
19,193,471
19,194,773
19,195,508
19,196,24
19,197,244
19,198,133
19,199,418
19,200,59
19,201,758
19,202,861
19,203,43
19,204,27
19,205,502
19,206,142
19,207,765
19,208,614
19,209,900
19,210,36
19,211,616
19,212,503
19,213,348
19,214,41
19,215,608
19,216,872
19,217,932
19,218,47
19,219,422
19,220,601
19,221,513
19,222,810
19,223,30
19,224,282
19,225,941
19,226,706
19,227,154
19,228,27
19,229,597
19,230,27
19,231,729
19,232,132
19,233,668
19,234,316
19,235,503
19,236,16
19,237,42
19,238,526
19,239,44
19,240,415
19,241,24
19,242,258
19,243,644
19,244,995
19,245,34
19,246,819
19,247,516
19,248,37
19,249,771
19,250,876
