warehouse_id,product_id,current_quantity
5,328,301
5,329,144
5,330,234
5,331,646
5,332,61
5,333,177
5,334,786
5,335,750
5,336,624
5,337,728
5,338,589
5,339,29
5,340,306
5,341,427
5,342,477
5,343,225
5,344,148
5,345,568
5,346,42
5,347,95
5,348,194
5,349,281
5,350,711
5,351,184
5,352,198
5,353,221
5,354,786
5,355,80
5,356,140
5,357,209
5,358,316
5,359,207
5,360,582
5,361,457
5,362,25
5,363,259
5,364,10
5,365,645
5,366,546
5,367,490
5,368,51
5,369,123
5,370,18
5,371,656
5,372,54
5,373,552
5,374,769
5,375,260
5,376,126
5,377,60
5,378,91
5,379,184
5,380,497
5,381,471
5,382,63
5,383,567
5,384,265
5,385,697
5,386,634
5,387,72
5,388,609
5,389,79
5,390,45
5,391,255
5,392,461
5,393,622
5,394,547
5,395,65
5,396,376
5,397,33
5,398,77
5,399,188
5,400,266
5,401,193
5,402,141
5,403,6
5,404,34
5,405,174
5,406,111
5,407,181
5,408,67
5,409,595
5,410,791
5,411,236
5,412,131
5,413,11
5,414,564
5,415,60
5,416,671
5,417,525
5,418,316
5,419,46
5,420,277
5,421,776
5,422,289
5,423,15
5,424,297
5,425,178
5,426,274
5,427,417
5,428,262
5,429,160
5,430,78
5,431,594
5,432,473
5,433,209
5,434,330
5,435,483
5,436,682
5,437,382
5,438,229
5,439,281
5,440,502
5,441,748
5,442,256
5,443,513
5,444,531
5,445,112
5,446,2
5,447,605
5,448,496
5,449,391
5,450,134
5,451,167
5,452,262
5,453,86
5,454,479
5,455,323
5,456,594
5,457,47
5,458,282
5,459,114
5,460,778
5,461,402
5,462,719
5,463,562
5,464,24
5,465,237
5,466,190
5,467,30
5,468,33
5,469,730
5,470,220
5,471,226
5,472,221
5,473,151
5,474,181
5,475,214
5,476,315
5,477,182
5,478,400
5,479,610
5,480,132
5,481,176
5,482,38
5,483,298
5,484,220
5,485,253
5,486,300
5,487,38
5,488,423
5,489,525
5,490,713
5,491,799
5,492,82
5,493,227
5,494,277
5,495,121
5,496,363
5,497,114
5,498,405
5,499,496
5,500,214
6,1,92
6,2,242
6,3,210
6,4,761
6,5,328
6,6,734
6,7,237
6,8,436
6,9,423
6,10,249
6,11,280
6,12,500
6,13,237
6,14,300
6,15,237
6,16,28
6,17,36
6,18,179
6,19,515
6,20,267
6,21,760
6,22,337
6,23,408
6,24,21
6,25,128
6,26,101
6,27,212
6,28,6
6,29,57
6,30,521
6,31,257
6,32,311
6,33,489
6,34,321
6,35,31
6,36,197
6,37,144
6,38,308
6,39,252
6,40,29
6,41,525
6,42,330
6,43,3
6,44,77
6,45,319
6,46,218
6,47,773
6,48,368
6,49,647
6,50,252
6,51,203
6,52,298
6,53,138
6,54,232
6,55,88
6,56,137
6,57,90
6,58,178
6,59,185
6,60,191
6,61,217
6,62,99
6,63,659
6,64,583
6,65,645
6,66,184
6,67,185
6,68,589
6,69,687
6,70,533
6,71,221
6,72,489
6,73,145
6,74,307
6,75,113
6,76,416
6,77,105
6,78,228
6,79,133
6,80,157
6,81,113
6,82,562
6,83,694
6,84,680
6,85,261
6,86,788
6,87,319
6,88,540
6,89,192
6,90,114
6,91,99
6,92,161
6,93,177
6,94,297
6,95,240
6,96,608
6,97,336
6,98,671
6,99,90
6,100,325
6,101,5
6,102,152
6,103,67
6,104,211
6,105,310
6,106,117
6,107,48
6,108,270
6,109,116
6,110,430
6,111,93
6,112,145
6,113,27
6,114,77
6,115,723
6,116,232
6,117,84
6,118,591
6,119,444
6,120,103
6,121,122
6,122,222
6,123,153
6,124,282
6,125,126
6,126,524
6,127,539
6,128,231
6,129,271
6,130,87
6,131,292
6,132,498
6,133,142
6,134,679
6,135,457
6,136,763
6,137,682
6,138,68
6,139,230
6,140,253
6,141,81
6,142,218
6,143,35
6,144,258
6,145,50
6,146,792
6,147,591
6,148,37
6,149,42
6,150,4
6,151,43
6,152,661
6,153,266
6,154,276
6,155,757
6,156,298
6,157,759
6,158,207
6,159,330
6,160,360
6,161,253
6,162,106
6,163,525
6,164,146
6,165,550
6,166,335
6,167,204
6,168,180
6,169,47
6,170,106
6,171,532
6,172,199
6,173,169
6,174,170
6,175,147
6,176,501
6,177,42
6,178,169
6,179,534
6,180,669
6,181,689
6,182,425
6,183,543
6,184,23
6,185,237
6,186,230
6,187,184
6,188,200
6,189,538
6,190,158
6,191,407
6,192,349
6,193,504
6,194,77
6,195,766
6,196,59
6,197,250
6,198,29
6,199,26
6,200,107
6,201,440
6,202,464
6,203,241
6,204,247
6,205,472
6,206,696
6,207,736
6,208,106
6,209,254
6,210,21
6,211,424
6,212,271
6,213,304
6,214,114
6,215,784
6,216,209
6,217,35
6,218,269
6,219,294
6,220,190
6,221,417
6,222,571
6,223,674
6,224,542
6,225,61
6,226,172
6,227,144
6,228,58
6,229,184
6,230,208
6,231,285
6,232,517
6,233,129
6,234,250
6,235,661
6,236,26
6,237,432
6,238,48
6,239,203
6,240,152
6,241,370
6,242,75
6,243,205
6,244,583
6,245,398
6,246,238
6,247,62
6,248,646
6,249,170
6,250,511
6,251,572
6,252,325
6,253,223
6,254,223
6,255,295
6,256,551
6,257,48
6,258,704
6,259,357
6,260,51
6,261,20
6,262,596
6,263,693
6,264,2
6,265,302
6,266,163
6,267,567
6,268,162
6,269,299
6,270,573
6,271,141
6,272,221
6,273,291
6,274,333
6,275,212
6,276,111
6,277,58
6,278,677
6,279,248
6,280,88
6,281,178
6,282,711
6,283,111
6,284,212
6,285,249
6,286,669
6,287,5
6,288,192
6,289,662
6,290,40
6,291,520
6,292,72
6,293,618
6,294,179
6,295,721
6,296,43
6,297,434
6,298,66
6,299,599
6,300,259
6,301,274
6,302,247
6,303,757
6,304,569
6,305,344
6,306,593
6,307,287
6,308,116
6,309,159
6,310,473
6,311,402
6,312,599
6,313,188
6,314,137
6,315,755
6,316,95
6,317,202
6,318,3
6,319,477
6,320,779
6,321,792
6,322,69
6,323,126
6,324,24
6,325,739
6,326,218
6,327,638
6,328,312
6,329,774
6,330,434
6,331,269
6,332,275
6,333,136
6,334,536
6,335,512
6,336,148
6,337,363
6,338,612
6,339,8
6,340,577
6,341,87
6,342,210
6,343,736
6,344,105
6,345,407
6,346,115
6,347,797
6,348,436
6,349,759
6,350,775
6,351,217
6,352,315
6,353,377
6,354,355
6,355,433
6,356,799
6,357,12
6,358,22
6,359,395
6,360,68
6,361,46
6,362,209
6,363,140
6,364,785
6,365,623
6,366,221
6,367,152
6,368,570
6,369,293
6,370,181
6,371,753
6,372,669
6,373,139
6,374,315
6,375,600
6,376,267
6,377,292
6,378,200
6,379,784
6,380,105
6,381,229
6,382,93
6,383,74
6,384,194
6,385,129
6,386,126
6,387,146
6,388,672
6,389,92
6,390,278
6,391,597
6,392,452
6,393,481
6,394,186
6,395,283
6,396,650
6,397,274
6,398,51
6,399,416
6,400,546
6,401,77
6,402,780
6,403,17
6,404,188
6,405,247
6,406,238
6,407,196
6,408,281
6,409,735
6,410,192
6,411,749
6,412,165
6,413,522
6,414,610
6,415,355
6,416,198
6,417,66
6,418,499
6,419,335
6,420,796
6,421,26
6,422,698
6,423,713
6,424,194
6,425,564
6,426,270
6,427,57
6,428,135
6,429,746
6,430,195
6,431,264
6,432,78
6,433,100
6,434,66
6,435,222
6,436,20
6,437,181
6,438,14
6,439,277
6,440,183
6,441,16
6,442,643
6,443,82
6,444,267
6,445,797
6,446,657
6,447,675
6,448,438
6,449,634
6,450,127
6,451,91
6,452,167
6,453,533
6,454,300
6,455,457
6,456,373
6,457,511
6,458,467
6,459,656
6,460,234
6,461,195
6,462,406
6,463,154
6,464,213
6,465,318
6,466,36
6,467,393
6,468,131
6,469,269
6,470,203
6,471,571
6,472,127
6,473,259
6,474,80
6,475,20
6,476,640
6,477,36
6,478,711
6,479,3
6,480,205
6,481,14
6,482,293
6,483,523
6,484,117
6,485,26
6,486,594
6,487,38
6,488,227
6,489,241
6,490,408
6,491,720
6,492,511
6,493,59
6,494,60
6,495,224
6,496,173
6,497,779
6,498,237
6,499,272
6,500,70
7,1,317
7,2,130
7,3,674
7,4,262
7,5,572
7,6,763
7,7,400
7,8,88
7,9,207
7,10,258
7,11,693
7,12,699
7,13,144
7,14,574
7,15,639
7,16,83
7,17,512
7,18,549
7,19,487
7,20,697
7,21,231
7,22,308
7,23,703
7,24,369
7,25,729
7,26,31
7,27,14
7,28,86
7,29,132
7,30,57
7,31,608
7,32,212
7,33,297
7,34,226
7,35,246
7,36,86
7,37,129
7,38,60
7,39,127
7,40,231
7,41,246
7,42,740
7,43,306
7,44,381
7,45,199
7,46,162
7,47,755
7,48,334
7,49,319
7,50,117
7,51,232
7,52,382
7,53,169
7,54,303
7,55,685
7,56,91
7,57,629
7,58,271
7,59,340
7,60,18
7,61,461
7,62,127
7,63,180
7,64,129
7,65,131
7,66,760
7,67,190
7,68,556
7,69,213
7,70,233
7,71,79
7,72,196
7,73,765
7,74,619
7,75,187
7,76,663
7,77,58
7,78,170
7,79,237
7,80,65
7,81,59
7,82,269
7,83,36
7,84,751
7,85,448
7,86,11
7,87,26
7,88,220
7,89,470
7,90,86
7,91,310
7,92,84
7,93,361
7,94,250
7,95,71
7,96,351
7,97,432
7,98,76
7,99,218
7,100,250
7,101,674
7,102,671
7,103,759
7,104,351
7,105,79
7,106,265
7,107,129
7,108,33
7,109,469
7,110,123
7,111,397
7,112,272
7,113,117
7,114,466
7,115,244
7,116,381
7,117,160
7,118,384
7,119,207
7,120,497
7,121,192
7,122,381
7,123,464
7,124,105
7,125,203
7,126,220
7,127,241
7,128,226
7,129,169
7,130,258
7,131,164
7,132,465
7,133,683
7,134,569
7,135,250
7,136,455
7,137,220
7,138,204
7,139,530
7,140,97
7,141,174
7,142,444
7,143,518
7,144,619
7,145,170
7,146,418
7,147,226
7,148,175
7,149,300
7,150,346
7,151,175
7,152,132
7,153,261
7,154,708
7,155,369
7,156,96
7,157,182
7,158,158
7,159,747
7,160,286
7,161,612
7,162,279
7,163,31
7,164,377
7,165,549
7,166,207
7,167,620
7,168,574
7,169,93
7,170,336
7,171,84
7,172,296
7,173,162
7,174,416
7,175,254
7,176,721
7,177,479
7,178,268
7,179,319
7,180,341
7,181,61
7,182,341
7,183,697
7,184,293
7,185,79
7,186,172
7,187,81
7,188,683
7,189,589
7,190,266
7,191,182
7,192,278
7,193,72
7,194,757
7,195,672
7,196,715
7,197,282
7,198,579
7,199,669
7,200,83
7,201,73
7,202,235
7,203,200
7,204,777
7,205,297
7,206,59
7,207,554
7,208,570
7,209,442
7,210,184
7,211,437
7,212,222
7,213,249
7,214,223
7,215,665
7,216,277
7,217,55
7,218,74
7,219,462
7,220,209
7,221,253
7,222,655
7,223,562
7,224,724
7,225,212
7,226,569
7,227,175
7,228,789
7,229,269
7,230,316
7,231,241
7,232,234
7,233,414
7,234,62
7,235,750
7,236,334
7,237,419
7,238,533
7,239,145
7,240,54
7,241,126
7,242,214
7,243,686
7,244,517
7,245,445
7,246,306
7,247,239
7,248,128
7,249,19
7,250,501
7,251,352
7,252,165
7,253,736
7,254,209
7,255,191
7,256,541
7,257,573
7,258,212
7,259,633
7,260,786
7,261,25
7,262,82
7,263,623
7,264,135
7,265,327
7,266,221
7,267,26
7,268,242
7,269,545
7,270,56
7,271,180
7,272,76
7,273,36
7,274,135
7,275,502
7,276,267
7,277,149
7,278,84
7,279,114
7,280,531
7,281,281
7,282,634
7,283,333
7,284,709
7,285,331
7,286,71
7,287,781
7,288,41
7,289,449
7,290,233
7,291,362
7,292,578
7,293,254
7,294,71
7,295,200
7,296,346
7,297,19
7,298,392
7,299,274
7,300,567
7,301,526
7,302,129
7,303,168
7,304,156
7,305,152
7,306,533
7,307,182
7,308,65
7,309,283
7,310,120
7,311,630
7,312,307
7,313,191
7,314,203
7,315,236
7,316,657
7,317,490
7,318,250
7,319,137
7,320,30
7,321,660
7,322,351
7,323,31
7,324,232
7,325,124
7,326,254
7,327,90
7,328,148
7,329,439
7,330,156
7,331,409
7,332,246
7,333,148
7,334,300
7,335,34
7,336,620
7,337,282
7,338,122
7,339,245
7,340,275
7,341,526
7,342,593
7,343,448
7,344,548
7,345,328
7,346,509
7,347,35
7,348,510
7,349,746
7,350,284
7,351,588
7,352,158
7,353,229
7,354,215
7,355,484
7,356,674
7,357,220
7,358,797
7,359,193
7,360,437
7,361,388
7,362,488
7,363,191
7,364,130
7,365,662
7,366,108
7,367,521
7,368,28
7,369,547
7,370,337
7,371,235
7,372,144
7,373,88
7,374,475
7,375,128
7,376,663
7,377,410
7,378,289
7,379,187
7,380,71
7,381,445
7,382,25
7,383,586
7,384,170
7,385,217
7,386,440
7,387,774
7,388,672
7,389,181
7,390,281
7,391,763
7,392,107
7,393,326
7,394,163
7,395,110
7,396,179
7,397,524
7,398,438
7,399,265
7,400,794
7,401,372
7,402,66
7,403,317
7,404,387
7,405,112
7,406,100
7,407,674
7,408,347
7,409,133
7,410,408
7,411,405
7,412,70
7,413,32
7,414,206
7,415,386
7,416,240
7,417,48
7,418,434
7,419,590
7,420,792
7,421,384
7,422,99
7,423,353
7,424,75
7,425,113
7,426,121
7,427,154
7,428,715
7,429,368
7,430,125
7,431,17
7,432,579
7,433,211
7,434,4
7,435,155
7,436,158
7,437,710
7,438,109
7,439,148
7,440,717
7,441,288
7,442,165
7,443,331
7,444,153
7,445,191
7,446,250
7,447,170
7,448,200
7,449,101
7,450,412
7,451,286
7,452,64
7,453,640
7,454,81
7,455,191
7,456,578
7,457,38
7,458,769
7,459,219
7,460,305
7,461,131
7,462,762
7,463,248
7,464,452
7,465,711
7,466,144
7,467,765
7,468,565
7,469,187
7,470,291
7,471,517
7,472,198
7,473,541
7,474,143
7,475,177
7,476,40
7,477,191
7,478,772
7,479,795
7,480,24
7,481,319
7,482,148
7,483,294
7,484,425
7,485,5
7,486,300
7,487,63
7,488,39
7,489,89
7,490,2
7,491,119
7,492,213
7,493,798
7,494,655
7,495,48
7,496,755
7,497,3
7,498,781
7,499,194
7,500,205
8,1,644
8,2,429
8,3,706
8,4,635
8,5,65
8,6,164
8,7,217
8,8,292
8,9,603
8,10,625
8,11,576
8,12,664
8,13,180
8,14,199
8,15,751
8,16,480
8,17,246
8,18,15
8,19,292
8,20,507
8,21,204
8,22,131
8,23,103
8,24,512
8,25,102
8,26,448
8,27,256
8,28,139
8,29,562
8,30,295
8,31,767
8,32,111
8,33,37
8,34,305
8,35,231
8,36,692
8,37,151
8,38,442
8,39,180
8,40,168
8,41,343
8,42,185
8,43,256
8,44,501
8,45,117
8,46,164
8,47,651
8,48,179
8,49,597
8,50,82
8,51,227
8,52,193
8,53,542
8,54,364
8,55,392
8,56,599
8,57,799
8,58,29
8,59,52
8,60,303
8,61,45
8,62,293
8,63,719
8,64,623
8,65,107
8,66,635
8,67,382
8,68,170
8,69,203
8,70,663
8,71,697
8,72,657
8,73,34
8,74,276
8,75,229
8,76,670
8,77,245
8,78,304
8,79,66
8,80,252
8,81,190
8,82,218
8,83,786
8,84,761
8,85,414
8,86,228
8,87,7
8,88,195
8,89,7
8,90,322
8,91,254
8,92,22
8,93,119
8,94,681
8,95,265
8,96,4
8,97,11
8,98,101
8,99,445
8,100,393
8,101,162
8,102,17
8,103,244
8,104,220
8,105,200
8,106,91
8,107,122
8,108,592
8,109,93
8,110,510
8,111,605
8,112,43
8,113,467
8,114,761
8,115,416
8,116,774
8,117,70
8,118,42
8,119,563
8,120,628
8,121,597
8,122,691
8,123,552
8,124,101
8,125,265
8,126,306
8,127,767
8,128,592
8,129,621
8,130,143
8,131,454
8,132,91
8,133,157
8,134,35
8,135,132
8,136,474
8,137,351
8,138,728
8,139,317
8,140,198
8,141,719
8,142,4
8,143,124
8,144,159
8,145,603
8,146,450
8,147,266
8,148,294
8,149,142
8,150,281
8,151,33
8,152,187
8,153,63
8,154,587
8,155,240
8,156,482
8,157,435
8,158,233
8,159,531
8,160,215
8,161,138
8,162,157
8,163,200
8,164,796
8,165,34
8,166,237
8,167,553
8,168,81
8,169,53
8,170,150
8,171,494
8,172,129
8,173,163
8,174,169
8,175,233
8,176,692
8,177,294
8,178,123
8,179,528
8,180,108
8,181,179
8,182,21
8,183,60
8,184,174
8,185,504
8,186,198
8,187,245
8,188,439
8,189,263
8,190,197
8,191,253
8,192,121
8,193,70
8,194,8
8,195,22
8,196,176
8,197,89
8,198,19
8,199,89
8,200,543
8,201,625
8,202,171
8,203,595
8,204,272
8,205,783
8,206,27
8,207,299
8,208,172
8,209,278
8,210,612
8,211,123
8,212,403
8,213,664
8,214,77
8,215,52
8,216,173
8,217,625
8,218,20
8,219,156
8,220,737
8,221,263
8,222,80
8,223,799
8,224,416
8,225,205
8,226,481
8,227,118
8,228,109
8,229,800
8,230,198
8,231,288
8,232,748
8,233,57
8,234,124
8,235,510
8,236,623
8,237,331
8,238,702
8,239,363
8,240,646
8,241,72
8,242,209
8,243,163
8,244,111
8,245,615
8,246,142
8,247,785
8,248,278
8,249,46
8,250,58
8,251,612
8,252,586
8,253,208
8,254,23
8,255,15
8,256,143
8,257,8
8,258,158
8,259,152
8,260,53
8,261,186
8,262,721
8,263,477
8,264,504
8,265,739
8,266,679
8,267,532
8,268,759
8,269,554
8,270,665
8,271,68
8,272,157
8,273,125
8,274,353
8,275,561
8,276,265
8,277,210
8,278,591
8,279,537
8,280,304
8,281,39
8,282,13
8,283,127
8,284,197
8,285,177
8,286,249
8,287,245
8,288,40
8,289,132
8,290,728
8,291,125
8,292,220
8,293,475
8,294,210
8,295,223
8,296,546
8,297,106
8,298,400
8,299,342
8,300,166
8,301,151
8,302,651
8,303,290
8,304,315
8,305,575
8,306,751
8,307,188
8,308,22
8,309,240
8,310,223
8,311,680
8,312,254
8,313,219
8,314,40
8,315,267
8,316,99
8,317,236
8,318,65
8,319,282
8,320,130
8,321,300
8,322,281
8,323,490
8,324,60
8,325,50
8,326,736
8,327,700
8,328,754
8,329,492
8,330,780
8,331,719
8,332,108
8,333,614
8,334,46
8,335,617
8,336,794
8,337,147
8,338,147
8,339,194
8,340,378
8,341,205
8,342,321
8,343,221
8,344,430
8,345,426
8,346,417
8,347,796
8,348,522
8,349,495
8,350,742
8,351,116
8,352,5
8,353,110
8,354,105
8,355,123
8,356,69
8,357,225
8,358,697
8,359,8
8,360,241
8,361,767
8,362,713
8,363,646
8,364,497
8,365,109
8,366,48
8,367,282
8,368,310
8,369,441
8,370,228
8,371,270
8,372,166
8,373,84
8,374,7
8,375,252
8,376,708
8,377,337
8,378,473
8,379,176
8,380,67
8,381,414
8,382,188
8,383,37
8,384,62
8,385,393
8,386,674
8,387,172
8,388,676
8,389,594
8,390,595
8,391,679
8,392,470
8,393,67
8,394,65
8,395,166
8,396,695
8,397,230
8,398,696
8,399,177
8,400,83
8,401,223
8,402,242
8,403,700
8,404,752
8,405,13
8,406,393
8,407,18
8,408,202
8,409,26
8,410,73
8,411,250
8,412,733
8,413,80
8,414,279
8,415,662
8,416,242
8,417,244
8,418,196
8,419,735
8,420,529
8,421,653
8,422,607
8,423,548
8,424,48
8,425,107
8,426,445
8,427,123
8,428,45
8,429,351
8,430,226
8,431,484
8,432,293
8,433,377
8,434,97
8,435,586
8,436,266
8,437,73
8,438,71
8,439,673
8,440,40
8,441,666
8,442,763
8,443,443
8,444,489
8,445,57
8,446,673
8,447,91
8,448,261
8,449,252
8,450,226
8,451,644
8,452,97
8,453,217
8,454,470
8,455,41
8,456,616
8,457,703
8,458,80
8,459,258
8,460,33
8,461,182
8,462,46
8,463,174
8,464,409
8,465,103
8,466,267
8,467,456
8,468,182
8,469,388
8,470,248
8,471,316
8,472,249
8,473,359
8,474,120
8,475,136
8,476,733
8,477,103
8,478,450
8,479,568
8,480,246
8,481,582
8,482,136
8,483,404
8,484,150
8,485,225
8,486,151
8,487,213
8,488,234
8,489,734
8,490,321
8,491,267
8,492,399
8,493,641
8,494,110
8,495,249
8,496,113
8,497,103
8,498,303
8,499,172
8,500,291
9,1,264
9,2,474
9,3,43
9,4,268
9,5,23
9,6,71
9,7,291
9,8,247
9,9,721
9,10,113
9,11,166
9,12,283
9,13,158
9,14,263
9,15,184
9,16,174
9,17,228
9,18,60
9,19,172
9,20,478
9,21,763
9,22,30
9,23,34
9,24,752
9,25,77
9,26,222
9,27,213
9,28,526
9,29,26
9,30,66
9,31,280
9,32,118
9,33,617
9,34,142
9,35,197
9,36,447
9,37,611
9,38,159
9,39,421
9,40,347
9,41,255
9,42,533
9,43,328
9,44,173
9,45,479
9,46,143
9,47,229
9,48,75
9,49,164
9,50,246
9,51,634
9,52,278
9,53,117
9,54,396
9,55,406
9,56,559
9,57,764
9,58,244
9,59,411
9,60,352
9,61,71
9,62,349
9,63,180
9,64,76
9,65,11
9,66,523
9,67,270
9,68,503
9,69,248
9,70,278
9,71,595
9,72,710
9,73,40
9,74,672
9,75,74
9,76,266
9,77,12
9,78,46
9,79,30
9,80,277
9,81,479
9,82,642
9,83,387
9,84,58
9,85,296
9,86,94
9,87,329
9,88,391
9,89,281
9,90,203
9,91,755
9,92,253
9,93,364
9,94,94
9,95,588
9,96,183
9,97,102
9,98,130
9,99,100
9,100,742
9,101,28
9,102,378
9,103,240
9,104,438
9,105,743
9,106,38
9,107,766
9,108,279
9,109,54
9,110,331
9,111,48
9,112,249
9,113,185
9,114,53
9,115,204
9,116,105
9,117,539
9,118,66
9,119,642
9,120,66
9,121,658
9,122,597
9,123,570
9,124,44
9,125,23
9,126,279
9,127,12
9,128,107
9,129,278
9,130,21
9,131,411
9,132,260
9,133,684
9,134,539
9,135,148
9,136,98
9,137,350
9,138,261
9,139,47
9,140,62
9,141,244
9,142,423
9,143,146
9,144,7
9,145,429
9,146,217
9,147,521
9,148,323
9,149,639
9,150,17
9,151,555
9,152,322
9,153,446
9,154,326
9,155,749
9,156,262
9,157,614
9,158,571
9,159,267
9,160,325
9,161,205
9,162,579
9,163,186
9,164,87
9,165,669
9,166,792
9,167,172
9,168,630
9,169,94
9,170,579
9,171,167
9,172,560
9,173,270
9,174,87
9,175,150
9,176,152
9,177,234
9,178,355
9,179,375
9,180,225
9,181,63
9,182,160
9,183,215
9,184,214
9,185,269
9,186,88
9,187,45
9,188,390
9,189,216
9,190,193
9,191,508
9,192,223
9,193,552
9,194,3
9,195,121
9,196,82
9,197,96
9,198,374
9,199,211
9,200,385
9,201,261
9,202,1
9,203,666
9,204,247
9,205,207
9,206,183
9,207,226
9,208,170
9,209,43
9,210,578
9,211,515
9,212,769
9,213,331
9,214,143
9,215,291
9,216,107
9,217,611
9,218,745
9,219,64
9,220,459
9,221,219
9,222,741
9,223,199
9,224,131
9,225,212
9,226,353
9,227,798
9,228,185
9,229,182
9,230,436
9,231,173
9,232,85
9,233,366
9,234,40
9,235,52
9,236,79
9,237,143
9,238,640
9,239,182
9,240,12
9,241,460
9,242,120
9,243,204
9,244,92
9,245,411
9,246,91
9,247,26
9,248,49
9,249,743
9,250,551
9,251,19
9,252,202
9,253,208
9,254,542
9,255,457
9,256,145
9,257,248
9,258,33
9,259,285
9,260,185
9,261,112
9,262,150
9,263,45
9,264,641
9,265,559
9,266,299
9,267,726
9,268,18
9,269,215
9,270,781
9,271,174
9,272,202
9,273,278
9,274,663
9,275,138
9,276,173
9,277,255
9,278,230
9,279,684
9,280,284
9,281,354
9,282,183
9,283,291
9,284,561
9,285,423
9,286,453
9,287,44
9,288,329
9,289,148
9,290,558
9,291,493
9,292,151
9,293,637
9,294,97
9,295,208
9,296,795
9,297,178
9,298,207
9,299,44
9,300,105
9,301,443
9,302,513
9,303,184
9,304,607
9,305,225
9,306,363
9,307,191
9,308,410
9,309,201
9,310,270
9,311,352
9,312,19
9,313,142
9,314,22
9,315,281
9,316,165
9,317,288
9,318,644
9,319,744
9,320,540
9,321,277
9,322,87
9,323,480
9,324,669
9,325,158
9,326,9
9,327,558
9,328,93
9,329,223
9,330,256
9,331,60
9,332,106
9,333,97
9,334,700
9,335,95
9,336,121
9,337,442
9,338,702
9,339,139
9,340,637
9,341,312
9,342,109
9,343,230
9,344,15
9,345,207
9,346,10
9,347,55
9,348,230
9,349,664
9,350,133
9,351,621
9,352,556
9,353,546
9,354,102
9,355,612
9,356,38
9,357,557
9,358,240
9,359,279
9,360,351
9,361,139
9,362,1
9,363,24
9,364,247
9,365,263
9,366,245
9,367,32
9,368,145
9,369,347
9,370,150
9,371,205
9,372,127
9,373,561
9,374,781
9,375,504
9,376,310
9,377,194
9,378,305
9,379,682
9,380,688
9,381,763
9,382,766
9,383,432
9,384,600
9,385,155
9,386,671
9,387,133
9,388,44
9,389,66
9,390,43
9,391,98
9,392,67
9,393,125
9,394,287
9,395,285
9,396,262
9,397,288
9,398,543
9,399,378
9,400,99
9,401,195
9,402,181
9,403,144
9,404,500
9,405,396
9,406,492
9,407,79
9,408,18
9,409,589
9,410,130
9,411,47
9,412,97
9,413,226
9,414,111
9,415,108
9,416,253
9,417,696
9,418,729
9,419,161
9,420,204
9,421,288
9,422,208
9,423,469
9,424,179
9,425,771
9,426,453
9,427,621
9,428,556
9,429,26
9,430,441
9,431,520
9,432,22
9,433,663
9,434,29
9,435,89
9,436,157
9,437,624
9,438,757
9,439,199
9,440,127
9,441,94
9,442,746
9,443,495
9,444,583
9,445,463
9,446,321
9,447,161
9,448,71
9,449,200
9,450,454
9,451,539
9,452,10
9,453,199
9,454,240
9,455,516
9,456,3
9,457,454
9,458,18
9,459,102
9,460,219
9,461,79
9,462,574
9,463,280
9,464,4
9,465,191
9,466,228
9,467,337
9,468,747
9,469,124
9,470,667
9,471,261
9,472,504
9,473,198
9,474,653
9,475,699
9,476,76
9,477,580
9,478,364
9,479,587
9,480,142
9,481,175
9,482,41
9,483,156
9,484,370
9,485,744
9,486,11
9,487,23
9,488,71
9,489,198
9,490,52
9,491,55
9,492,23
9,493,571
9,494,160
9,495,670
9,496,202
9,497,376
9,498,548
9,499,52
9,500,567
10,1,494
10,2,289
10,3,5
10,4,62
10,5,111
10,6,697
10,7,454
10,8,44
10,9,244
10,10,720
10,11,172
10,12,274
10,13,727
10,14,289
10,15,722
10,16,267
10,17,194
10,18,424
10,19,395
10,20,83
10,21,158
10,22,491
10,23,619
10,24,259
10,25,146
10,26,192
10,27,470
10,28,148
10,29,297
10,30,389
10,31,200
10,32,488
10,33,706
10,34,281
10,35,480
10,36,118
10,37,13
10,38,253
10,39,285
10,40,705
10,41,170
10,42,76
10,43,479
10,44,592
10,45,254
10,46,105
10,47,420
10,48,52
10,49,299
10,50,130
10,51,401
10,52,113
10,53,210
10,54,163
10,55,215
10,56,297
10,57,77
10,58,24
10,59,41
10,60,740
10,61,561
10,62,142
10,63,132
10,64,85
10,65,18
10,66,781
10,67,527
10,68,187
10,69,252
10,70,751
10,71,741
10,72,602
10,73,401
10,74,395
10,75,335
10,76,734
10,77,4
10,78,495
10,79,221
10,80,154
10,81,749
10,82,626
10,83,169
10,84,9
10,85,620
10,86,95
10,87,116
10,88,276
10,89,243
10,90,122
10,91,388
10,92,93
10,93,85
10,94,17
10,95,169
10,96,180
10,97,619
10,98,245
10,99,152
10,100,441
10,101,120
10,102,231
10,103,111
10,104,154
10,105,184
10,106,353
10,107,281
10,108,583
10,109,698
10,110,592
10,111,572
10,112,42
10,113,230
10,114,286
10,115,252
10,116,361
10,117,34
10,118,799
10,119,150
10,120,7
10,121,368
10,122,384
10,123,325
10,124,566
10,125,242
10,126,255
10,127,136
10,128,83
10,129,19
10,130,74
10,131,355
10,132,293
10,133,96
10,134,657
10,135,121
10,136,86
10,137,719
10,138,640
10,139,112
10,140,267
10,141,626
10,142,112
10,143,251
10,144,288
10,145,49
10,146,607
10,147,434
10,148,163
10,149,143
10,150,764
10,151,205
10,152,569
10,153,205
10,154,223
10,155,555
10,156,414
10,157,213
