order_id,order_date,customer_id,employee_id,store_id
931,2023-03-03,477,181,41
932,2025-07-31,338,144,19
933,2025-01-24,523,225,46
934,2023-07-27,539,131,5
935,2024-09-29,815,116,21
936,2024-07-20,503,147,16
937,2024-09-10,177,207,33
938,2023-06-25,253,224,14
939,2024-10-21,178,146,21
940,2024-07-28,766,110,28
941,2024-05-03,437,54,14
942,2023-12-19,899,190,1
943,2024-01-21,966,25,7
944,2024-11-06,665,242,6
945,2026-03-01,114,138,38
946,2023-03-02,411,115,4
947,2026-01-07,693,228,48
948,2024-12-06,508,72,2
949,2026-04-29,724,154,47
950,2024-04-15,783,240,14
951,2023-05-12,142,108,1
952,2023-01-17,165,246,1
953,2026-06-08,696,20,22
954,2023-02-02,322,123,1
955,2025-07-09,557,195,32
956,2023-05-09,937,218,22
957,2025-11-09,548,21,45
958,2024-09-17,853,173,26
959,2023-07-17,194,45,17
960,2025-01-27,276,21,45
961,2023-02-19,444,3,40
962,2026-04-12,516,150,11
963,2024-05-22,808,19,18
964,2024-05-02,138,241,19
965,2026-07-17,909,163,32
966,2025-04-12,560,154,47
967,2023-06-29,725,70,49
968,2025-05-26,353,111,21
969,2025-07-08,253,40,12
970,2023-08-22,258,168,46
971,2024-12-22,72,35,8
972,2026-07-28,867,1,46
973,2024-04-07,174,194,49
974,2026-05-22,879,103,7
975,2025-01-03,219,213,48
976,2024-04-09,892,104,6
977,2026-02-08,944,233,47
978,2025-06-23,733,1,46
979,2024-08-08,259,91,20
980,2025-05-28,3,243,26
981,2026-07-27,634,128,45
982,2026-01-06,233,79,33
983,2023-01-28,332,116,21
984,2025-01-07,504,72,2
985,2024-09-03,44,65,30
986,2025-03-25,973,103,7
987,2023-09-19,431,55,33
988,2023-12-28,535,198,9
989,2023-10-23,815,100,14
990,2024-12-28,133,240,14
991,2024-11-06,354,111,21
992,2026-06-05,754,115,4
993,2023-11-29,623,25,7
994,2023-05-09,544,247,48
995,2023-07-17,831,121,41
996,2023-11-02,243,80,4
997,2024-07-26,799,149,4
998,2024-10-22,543,96,48
999,2025-04-22,65,6,10
1000,2025-08-05,858,31,30
1001,2023-01-09,125,201,40
1002,2023-10-26,273,29,46
1003,2025-09-14,638,163,32
1004,2023-08-08,528,163,32
1005,2023-11-02,928,207,33
1006,2024-08-17,943,84,16
1007,2025-10-20,151,233,47
1008,2025-11-11,539,84,16
1009,2025-05-06,534,27,19
1010,2025-08-31,121,155,47
1011,2025-05-03,749,248,38
1012,2023-06-27,616,38,36
1013,2024-11-18,172,189,48
1014,2024-02-06,781,31,30
1015,2024-10-18,588,140,39
1016,2025-06-16,327,135,5
1017,2025-03-05,825,204,44
1018,2025-07-10,735,156,50
1019,2024-04-22,221,143,46
1020,2023-12-13,439,213,48
1021,2025-07-21,611,205,18
1022,2024-08-22,336,163,32
1023,2024-09-09,232,103,7
1024,2023-08-11,256,230,50
1025,2025-04-15,866,71,16
1026,2026-05-15,337,49,24
1027,2023-10-12,927,234,18
1028,2026-01-27,485,57,5
1029,2025-01-30,159,44,29
1030,2024-08-29,58,211,12
1031,2023-12-27,944,139,39
1032,2026-05-04,969,90,20
1033,2024-10-29,195,95,1
1034,2024-08-16,686,246,1
1035,2023-03-16,990,223,6
1036,2023-08-27,237,133,24
1037,2023-05-01,176,194,49
1038,2023-05-22,127,173,26
1039,2026-01-06,64,69,36
1040,2026-05-16,30,164,39
1041,2025-03-11,447,157,27
1042,2023-11-27,414,164,39
1043,2024-12-30,66,148,46
1044,2023-03-30,88,9,28
1045,2023-09-23,570,103,7
1046,2023-10-14,720,26,13
1047,2023-08-17,38,17,5
1048,2023-01-20,711,151,44
1049,2023-05-26,763,102,46
1050,2023-08-12,160,14,26
1051,2026-06-06,237,125,35
1052,2023-10-28,311,193,28
1053,2023-09-26,616,205,18
1054,2025-06-28,178,8,17
1055,2024-07-11,827,72,2
1056,2024-05-16,838,248,38
1057,2023-05-13,271,141,49
1058,2024-05-23,335,94,27
1059,2023-01-18,714,46,22
1060,2024-11-04,590,158,24
1061,2024-02-08,932,41,39
1062,2023-03-01,197,9,28
1063,2023-02-01,342,124,10
1064,2024-10-15,599,231,20
1065,2023-10-04,573,208,7
1066,2023-10-20,821,187,35
1067,2024-05-31,443,50,8
1068,2023-08-05,619,69,36
1069,2025-07-06,223,4,8
1070,2023-12-14,623,124,10
1071,2024-06-26,741,13,29
1072,2023-09-11,27,41,39
1073,2025-04-08,378,192,2
1074,2025-07-02,552,133,24
1075,2023-12-23,256,125,35
1076,2024-09-28,441,55,33
1077,2025-09-11,788,130,25
1078,2026-01-21,454,54,14
1079,2025-07-09,126,16,42
1080,2025-12-26,67,6,10
1081,2024-12-16,998,184,37
1082,2023-05-08,898,55,33
1083,2024-04-25,181,72,2
1084,2023-01-07,948,11,37
1085,2025-06-02,703,131,5
1086,2024-06-13,617,76,26
1087,2023-03-25,638,105,47
1088,2023-02-21,365,193,28
1089,2024-06-14,826,199,42
1090,2024-03-08,35,124,10
1091,2025-02-12,500,100,14
1092,2024-11-20,374,63,38
1093,2023-03-09,170,250,24
1094,2023-11-24,555,18,21
1095,2023-12-16,965,7,3
1096,2024-03-03,859,163,32
1097,2025-06-09,309,179,39
1098,2024-05-26,251,235,12
1099,2026-06-01,153,160,40
1100,2024-04-26,105,93,35
1101,2025-03-08,382,244,2
1102,2025-12-26,9,103,7
1103,2024-09-03,153,102,46
1104,2024-11-09,416,76,26
1105,2024-11-22,202,181,41
1106,2026-04-07,297,75,30
1107,2025-08-01,549,100,14
1108,2026-05-10,99,151,44
1109,2023-11-30,836,224,14
1110,2026-06-12,173,105,47
1111,2026-02-18,674,75,30
1112,2024-09-23,160,156,50
1113,2025-02-13,408,230,50
1114,2024-12-23,647,247,48
1115,2024-04-24,888,175,26
1116,2026-07-06,834,185,30
1117,2026-01-05,794,13,29
1118,2024-12-30,627,84,16
1119,2025-07-20,883,159,37
1120,2024-10-05,661,46,22
1121,2026-02-01,105,161,10
1122,2024-11-17,836,238,45
1123,2023-10-14,183,69,36
1124,2026-03-25,525,221,6
1125,2024-07-15,436,211,12
1126,2024-01-21,675,247,48
1127,2024-01-24,445,115,4
1128,2026-06-19,488,101,33
1129,2025-05-03,574,54,14
1130,2023-07-11,858,205,18
1131,2023-11-29,405,63,38
1132,2024-02-05,337,45,17
1133,2024-09-18,747,129,8
1134,2025-01-18,322,99,42
1135,2024-09-02,594,134,50
1136,2025-08-01,541,88,36
1137,2026-04-02,595,93,35
1138,2024-10-16,469,22,27
1139,2024-11-25,275,208,7
1140,2024-04-15,26,128,45
1141,2025-10-09,101,55,33
1142,2024-03-02,788,98,37
1143,2023-03-23,727,165,44
1144,2024-11-16,814,185,30
1145,2026-06-26,444,226,21
1146,2024-02-22,737,181,41
1147,2023-04-27,21,109,39
1148,2026-06-17,342,21,45
1149,2024-03-18,458,178,19
1150,2023-05-09,777,171,37
1151,2025-12-29,735,213,48
1152,2026-04-28,514,12,39
1153,2025-10-21,462,220,30
1154,2025-07-25,506,152,27
1155,2023-04-13,160,38,36
1156,2025-08-23,700,127,10
1157,2024-09-22,647,202,41
1158,2025-12-14,623,166,45
1159,2025-11-21,13,143,46
1160,2024-12-30,529,19,18
1161,2024-09-24,339,183,6
1162,2024-12-17,655,105,47
1163,2025-04-14,628,136,45
1164,2023-01-02,206,212,36
1165,2023-05-16,394,189,48
1166,2026-07-31,74,149,4
1167,2026-06-27,758,205,18
1168,2025-09-06,862,248,38
1169,2025-10-16,9,4,8
1170,2024-05-09,253,193,28
1171,2026-04-30,497,138,38
1172,2023-09-10,195,58,15
1173,2025-10-15,774,27,19
1174,2025-11-15,471,80,4
1175,2024-06-15,32,20,22
1176,2024-02-08,506,173,26
1177,2026-03-01,783,101,33
1178,2023-07-26,712,34,7
1179,2023-02-28,16,154,47
1180,2025-08-07,276,162,17
1181,2024-09-21,537,159,37
1182,2023-08-14,643,75,30
1183,2023-04-07,632,60,24
1184,2024-11-23,746,104,6
1185,2025-04-18,33,137,33
1186,2023-03-31,399,75,30
1187,2024-10-27,331,107,33
1188,2024-11-21,590,250,24
1189,2023-06-06,493,198,9
1190,2025-04-12,181,172,7
1191,2024-02-28,711,88,36
1192,2026-03-29,852,45,17
1193,2024-05-10,846,64,14
1194,2024-05-20,920,218,22
1195,2026-01-28,659,55,33
1196,2024-04-02,196,107,33
1197,2024-06-12,883,227,44
1198,2024-06-16,147,167,23
1199,2024-08-17,595,140,39
1200,2026-03-07,444,53,17
1201,2024-09-08,370,182,10
1202,2023-05-11,235,154,47
1203,2024-03-01,834,108,1
1204,2023-05-23,556,214,2
1205,2023-04-02,931,160,40
1206,2026-04-10,930,191,32
1207,2025-07-09,364,164,39
1208,2023-01-28,67,200,23
1209,2023-01-15,389,68,1
1210,2024-04-15,633,63,38
1211,2025-12-25,965,115,4
1212,2024-03-20,568,25,7
1213,2023-03-22,796,76,26
1214,2024-07-31,147,15,1
1215,2026-03-27,105,27,19
1216,2026-07-08,962,28,28
1217,2024-02-14,13,22,27
1218,2024-08-29,260,16,42
1219,2023-12-01,810,39,28
1220,2025-06-29,129,207,33
1221,2025-11-11,8,115,4
1222,2023-07-19,876,228,48
1223,2026-01-24,609,22,27
1224,2025-11-07,582,30,38
1225,2024-06-29,640,243,26
1226,2023-11-10,470,196,10
1227,2025-11-26,938,159,37
1228,2025-11-11,901,229,47
1229,2026-01-05,362,41,39
1230,2025-04-03,94,51,13
1231,2023-08-03,474,18,21
1232,2024-09-26,778,92,11
1233,2024-04-03,874,209,11
1234,2024-08-29,973,6,10
1235,2025-11-05,723,151,44
1236,2024-04-25,355,231,20
1237,2025-12-08,473,45,17
1238,2025-10-26,908,210,19
1239,2024-03-09,707,43,30
1240,2026-02-09,374,154,47
1241,2026-05-30,402,5,39
1242,2024-02-26,375,200,23
1243,2026-02-17,152,76,26
1244,2024-02-07,463,154,47
1245,2024-08-01,980,157,27
1246,2025-06-21,622,69,36
1247,2024-12-21,786,223,6
1248,2025-02-15,875,108,1
1249,2025-03-27,496,26,13
1250,2026-05-18,324,73,22
1251,2023-03-21,283,91,20
1252,2025-10-07,613,111,21
1253,2024-04-27,331,21,45
1254,2025-04-25,583,152,27
1255,2026-03-23,410,23,29
1256,2024-07-15,965,96,48
1257,2024-09-18,133,171,37
1258,2026-07-25,514,144,19
1259,2025-06-09,850,220,30
1260,2024-02-08,730,130,25
1261,2025-02-15,853,249,20
1262,2025-03-07,285,122,42
1263,2025-02-17,302,215,5
1264,2026-01-06,531,156,50
1265,2023-04-29,877,47,20
1266,2024-11-20,797,151,44
1267,2026-03-19,56,26,13
1268,2025-07-04,219,140,39
1269,2023-06-24,419,100,14
1270,2024-02-12,43,154,47
1271,2025-07-20,295,144,19
1272,2025-09-26,884,83,37
1273,2025-10-31,656,22,27
1274,2025-03-27,177,20,22
1275,2023-10-29,311,183,6
1276,2023-05-09,199,156,50
1277,2025-05-27,410,13,29
1278,2024-07-11,150,237,45
1279,2024-11-21,805,245,41
1280,2023-02-05,795,187,35
1281,2026-04-07,2,194,49
1282,2024-02-29,988,193,28
1283,2026-01-21,354,140,39
1284,2025-01-23,474,29,46
1285,2026-04-28,648,42,39
1286,2023-10-23,514,239,25
1287,2025-11-17,163,10,27
1288,2023-03-31,827,72,2
1289,2023-04-16,309,75,30
1290,2025-07-23,159,91,20
1291,2024-05-24,778,131,5
1292,2023-02-07,961,27,19
1293,2025-03-05,775,197,18
1294,2023-06-23,511,237,45
1295,2025-09-17,688,57,5
1296,2023-07-12,948,195,32
1297,2024-07-05,930,212,36
1298,2023-06-04,398,108,1
1299,2026-03-25,625,176,4
1300,2024-12-19,978,8,17
1301,2023-07-10,975,42,39
1302,2024-07-03,283,99,42
1303,2024-03-23,75,82,8
1304,2023-04-04,641,35,8
1305,2023-03-04,961,46,22
1306,2026-06-21,48,188,23
1307,2025-12-18,245,114,41
1308,2024-08-09,12,4,8
1309,2026-01-27,513,32,37
1310,2025-07-19,341,233,47
1311,2024-01-01,493,139,39
1312,2023-03-27,462,18,21
1313,2024-09-03,157,89,20
1314,2023-07-07,539,13,29
1315,2026-03-15,570,42,39
1316,2023-07-17,650,197,18
1317,2024-11-14,718,16,42
1318,2025-07-29,284,29,46
1319,2025-08-28,78,118,12
1320,2025-08-22,410,222,23
1321,2024-09-21,802,150,11
1322,2023-05-08,59,68,1
1323,2024-08-30,879,169,22
1324,2024-11-02,869,10,27
1325,2024-12-10,92,38,36
1326,2024-08-29,715,212,36
1327,2025-08-13,85,181,41
1328,2023-01-31,32,106,50
1329,2025-08-06,377,168,46
1330,2026-02-12,671,145,18
1331,2026-04-11,296,139,39
1332,2023-09-18,285,71,16
1333,2023-06-14,184,142,6
1334,2023-03-14,54,85,28
1335,2023-08-27,796,80,4
1336,2025-05-23,97,248,38
1337,2025-11-27,402,21,45
1338,2025-03-15,803,200,23
1339,2023-06-19,789,165,44
1340,2023-04-11,960,68,1
1341,2023-06-26,125,127,10
1342,2025-08-07,121,186,31
1343,2024-01-19,722,153,38
1344,2023-11-22,839,91,20
1345,2023-11-11,720,124,10
1346,2024-05-07,419,85,28
1347,2023-08-12,184,91,20
1348,2024-02-13,350,99,42
1349,2023-04-02,327,212,36
1350,2023-11-20,39,3,40
1351,2023-07-14,929,234,18
1352,2023-12-22,505,90,20
1353,2023-09-27,447,78,37
1354,2024-02-06,608,176,4
1355,2024-07-06,673,102,46
1356,2025-11-05,857,246,1
1357,2024-05-11,117,145,18
1358,2024-06-16,641,93,35
1359,2023-03-13,896,141,49
1360,2024-12-31,282,241,19
1361,2025-07-07,634,122,42
1362,2023-05-08,140,225,46
1363,2023-07-23,283,228,48
1364,2024-12-05,231,134,50
1365,2024-01-12,799,151,44
1366,2025-08-15,144,168,46
1367,2023-03-23,415,172,7
1368,2023-06-13,138,78,37
1369,2023-08-17,222,61,14
1370,2024-04-29,467,181,41
1371,2023-01-26,133,159,37
1372,2025-02-15,427,220,30
1373,2024-08-12,836,148,46
1374,2024-03-17,338,218,22
1375,2025-09-20,669,245,41
1376,2025-12-29,265,168,46
1377,2025-09-01,570,61,14
1378,2024-08-17,440,16,42
1379,2025-12-22,725,52,20
1380,2023-04-04,273,128,45
1381,2023-11-09,665,92,11
1382,2023-10-27,640,161,10
1383,2023-11-29,500,46,22
1384,2023-12-16,687,246,1
1385,2024-11-18,482,46,22
1386,2026-06-21,460,3,40
1387,2025-06-20,581,196,10
1388,2025-09-19,367,121,41
1389,2024-04-13,185,201,40
1390,2025-06-06,774,72,2
1391,2025-10-15,667,15,1
1392,2026-04-10,576,164,39
1393,2026-05-16,998,229,47
1394,2023-08-07,208,35,8
1395,2023-04-22,834,119,3
1396,2023-09-18,998,74,41
1397,2023-06-17,221,131,5
1398,2026-03-12,150,212,36
1399,2025-10-18,78,212,36
1400,2023-04-12,560,4,8
1401,2023-04-07,313,180,18
1402,2025-01-20,807,90,20
1403,2025-10-28,270,186,31
1404,2023-09-17,712,147,16
1405,2023-12-07,393,220,30
1406,2025-12-12,584,38,36
1407,2023-01-29,563,1,46
1408,2024-04-21,372,6,10
1409,2026-01-31,96,215,5
1410,2025-01-01,175,31,30
1411,2025-11-10,665,31,30
1412,2023-11-25,462,250,24
1413,2023-09-12,235,194,49
1414,2023-01-13,316,139,39
1415,2025-09-27,121,126,22
1416,2024-02-29,344,134,50
1417,2025-05-08,804,59,13
1418,2024-02-13,505,51,13
1419,2023-09-07,801,45,17
1420,2024-04-21,582,118,12
1421,2025-02-02,399,227,44
1422,2023-06-02,217,53,17
1423,2023-05-01,45,210,19
1424,2025-05-21,1,79,33
1425,2023-08-04,412,81,43
1426,2023-03-18,574,75,30
1427,2025-06-05,246,220,30
1428,2024-09-09,581,70,49
1429,2024-11-10,629,60,24
1430,2024-02-04,918,87,25
1431,2026-05-03,789,150,11
1432,2026-04-17,288,112,42
1433,2023-02-06,63,130,25
1434,2026-06-07,149,101,33
1435,2023-09-06,90,136,45
1436,2024-05-03,154,208,7
1437,2025-06-13,983,23,29
1438,2024-06-26,512,116,21
1439,2024-03-12,986,106,50
1440,2026-01-21,19,183,6
1441,2024-12-30,955,225,46
1442,2025-01-18,428,143,46
1443,2023-04-13,701,233,47
1444,2023-07-14,60,68,1
1445,2026-06-15,968,244,2
1446,2025-01-13,880,13,29
1447,2026-03-27,675,144,19
1448,2024-10-18,305,3,40
1449,2023-10-05,903,127,10
1450,2024-05-29,784,240,14
1451,2023-11-27,153,150,11
1452,2023-07-25,175,102,46
1453,2024-04-18,97,246,1
1454,2025-06-11,131,115,4
1455,2024-12-09,336,83,37
1456,2023-06-07,971,119,3
1457,2025-11-05,414,110,28
1458,2024-04-22,258,25,7
1459,2023-04-13,134,143,46
1460,2026-03-25,222,117,41
1461,2024-12-28,504,221,6
1462,2024-09-25,735,166,45
1463,2023-12-07,552,240,14
1464,2023-03-09,681,22,27
1465,2023-09-01,850,83,37
1466,2025-06-25,958,64,14
1467,2025-03-11,508,163,32
1468,2025-08-28,811,234,18
1469,2024-01-18,876,225,46
1470,2023-11-01,800,75,30
1471,2026-02-21,539,25,7
1472,2023-02-12,785,124,10
1473,2026-01-28,569,187,35
1474,2024-08-07,785,195,32
1475,2023-07-25,217,58,15
1476,2025-10-14,242,28,28
1477,2024-03-10,164,93,35
1478,2025-07-15,854,167,23
1479,2025-12-09,587,149,4
1480,2023-05-13,350,213,48
1481,2024-01-01,528,128,45
1482,2023-04-02,209,69,36
1483,2024-07-28,645,14,26
1484,2024-09-20,472,72,2
1485,2023-01-14,543,249,20
1486,2023-07-05,115,2,45
1487,2024-07-14,171,146,21
1488,2023-09-26,270,216,11
1489,2024-03-20,310,185,30
1490,2024-05-27,943,165,44
1491,2025-12-09,971,120,42
1492,2023-06-03,913,35,8
1493,2026-07-08,321,68,1
1494,2023-09-19,323,146,21
1495,2025-01-07,386,205,18
1496,2023-11-23,457,171,37
1497,2026-07-29,387,77,11
1498,2023-11-10,241,250,24
1499,2024-08-07,462,154,47
1500,2024-01-16,163,40,12
1501,2024-12-11,455,219,36
1502,2026-02-27,514,30,38
1503,2023-10-31,453,129,8
1504,2026-05-15,698,121,41
1505,2023-10-05,499,123,1
1506,2024-05-22,871,106,50
1507,2026-07-11,341,148,46
1508,2024-02-02,454,146,21
1509,2023-11-28,558,223,6
1510,2026-04-13,944,4,8
1511,2026-03-03,663,46,22
1512,2023-03-02,860,194,49
1513,2026-05-08,626,199,42
1514,2023-11-01,225,52,20
1515,2023-04-30,720,69,36
1516,2023-05-21,393,60,24
1517,2026-02-16,884,216,11
1518,2024-08-03,317,91,20
1519,2025-11-10,829,72,2
1520,2023-07-05,796,38,36
1521,2024-11-05,535,41,39
1522,2026-03-08,695,207,33
1523,2026-05-21,179,225,46
1524,2026-06-14,345,167,23
1525,2024-03-31,983,82,8
1526,2025-08-10,729,122,42
1527,2025-05-27,455,99,42
1528,2025-02-06,520,130,25
1529,2025-12-02,495,229,47
1530,2024-07-27,651,59,13
1531,2023-07-01,63,42,39
1532,2023-09-27,241,1,46
1533,2024-12-08,22,51,13
1534,2023-01-30,520,35,8
1535,2025-06-26,557,229,47
1536,2023-05-02,126,170,21
1537,2023-05-03,296,188,23
1538,2025-09-23,328,14,26
1539,2023-08-02,666,24,40
1540,2025-10-19,953,246,1
1541,2023-12-16,538,111,21
1542,2023-12-28,201,166,45
1543,2024-06-05,380,204,44
1544,2023-03-21,500,119,3
1545,2023-05-23,149,191,32
1546,2023-03-31,75,116,21
1547,2025-01-03,543,72,2
1548,2025-12-31,334,220,30
1549,2026-06-28,726,137,33
1550,2025-11-30,548,162,17
1551,2025-02-24,677,91,20
1552,2024-10-19,976,155,47
1553,2023-09-18,837,2,45
1554,2026-07-15,221,166,45
1555,2025-02-24,881,88,36
1556,2023-01-31,949,202,41
1557,2026-06-17,372,162,17
1558,2023-03-02,883,65,30
1559,2024-11-11,145,134,50
1560,2024-04-03,866,122,42
1561,2026-07-13,718,146,21
1562,2025-08-16,309,6,10
1563,2025-02-01,513,185,30
1564,2023-01-05,894,165,44
1565,2024-03-16,748,219,36
1566,2025-02-25,621,139,39
1567,2024-08-02,786,64,14
1568,2023-04-22,493,103,7
1569,2025-01-31,639,126,22
1570,2024-05-06,948,243,26
1571,2025-08-20,571,111,21
1572,2023-11-04,105,160,40
1573,2024-11-28,196,27,19
1574,2025-08-12,466,148,46
1575,2023-02-17,740,72,2
1576,2023-08-10,997,90,20
1577,2025-08-29,915,74,41
1578,2023-11-16,8,198,9
1579,2026-02-24,450,134,50
1580,2025-05-18,113,89,20
1581,2026-02-06,384,43,30
1582,2023-05-03,210,150,11
1583,2025-09-08,571,85,28
1584,2023-10-21,779,91,20
1585,2023-02-04,718,100,14
1586,2026-03-23,733,92,11
1587,2023-07-11,654,36,37
1588,2023-03-14,167,45,17
1589,2026-07-08,518,54,14
1590,2023-07-23,312,20,22
1591,2024-05-22,536,229,47
1592,2023-04-26,633,2,45
1593,2026-05-10,270,184,37
1594,2025-05-02,301,34,7
1595,2024-04-08,809,236,38
1596,2025-01-19,555,160,40
1597,2026-07-12,418,212,36
1598,2024-06-28,66,199,42
1599,2024-08-19,595,28,28
1600,2026-07-31,636,77,11
1601,2024-04-04,504,236,38
1602,2023-04-17,555,132,16
1603,2026-04-19,430,144,19
1604,2023-11-10,737,163,32
1605,2026-05-29,481,10,27
1606,2023-11-23,253,130,25
1607,2023-02-12,108,149,4
1608,2026-06-16,327,11,37
1609,2023-06-29,836,161,10
1610,2026-04-02,565,124,10
1611,2025-01-08,984,76,26
1612,2025-09-18,792,106,50
1613,2024-10-20,798,72,2
1614,2026-06-20,396,39,28
1615,2026-02-07,487,123,1
1616,2023-02-09,351,58,15
1617,2026-01-06,230,120,42
1618,2025-03-07,530,95,1
1619,2023-09-13,932,124,10
1620,2025-05-04,533,5,39
1621,2023-02-24,907,91,20
1622,2024-07-08,783,58,15
1623,2023-11-22,884,92,11
1624,2024-07-31,808,192,2
1625,2023-04-08,550,228,48
1626,2025-06-10,795,122,42
1627,2025-06-17,644,1,46
1628,2026-07-10,435,17,5
1629,2025-12-05,181,25,7
1630,2023-05-18,627,232,46
1631,2024-10-17,664,162,17
1632,2025-07-17,15,104,6
1633,2024-12-03,52,55,33
1634,2025-04-17,717,127,10
1635,2024-01-19,413,48,43
1636,2025-09-15,48,30,38
1637,2023-09-19,783,205,18
1638,2024-01-24,70,61,14
1639,2025-10-03,273,138,38
1640,2024-01-13,811,55,33
1641,2024-07-08,396,243,26
1642,2024-07-11,164,131,5
1643,2024-04-25,454,229,47
1644,2025-04-22,355,218,22
1645,2024-07-21,278,181,41
1646,2025-07-10,596,100,14
1647,2025-01-24,131,227,44
1648,2025-07-26,236,156,50
1649,2023-07-17,251,207,33
1650,2025-07-18,255,79,33
1651,2024-09-15,778,163,32
1652,2023-07-12,98,177,27
1653,2024-09-28,64,90,20
1654,2025-02-24,540,223,6
1655,2025-09-20,956,19,18
1656,2024-09-14,953,213,48
1657,2023-10-18,625,191,32
1658,2023-11-05,34,86,49
1659,2025-11-12,244,151,44
1660,2024-07-13,313,195,32
1661,2023-01-29,204,56,16
1662,2024-11-04,443,43,30
1663,2024-03-31,758,242,6
1664,2024-05-14,772,86,49
1665,2025-04-01,576,134,50
1666,2024-07-03,663,197,18
1667,2025-01-17,296,191,32
1668,2026-05-03,682,141,49
1669,2025-05-13,265,247,48
1670,2025-10-04,847,136,45
1671,2024-09-17,287,52,20
1672,2023-03-24,590,241,19
1673,2025-12-23,767,44,29
1674,2023-09-24,601,63,38
1675,2024-06-09,956,181,41
1676,2025-09-09,146,227,44
1677,2024-05-05,421,35,8
1678,2023-08-05,685,90,20
1679,2026-01-27,85,55,33
1680,2025-11-14,933,9,28
1681,2024-06-06,986,190,1
1682,2026-03-12,57,134,50
1683,2024-08-26,993,136,45
1684,2024-02-06,460,37,6
1685,2026-07-23,179,67,20
1686,2026-01-26,967,94,27
1687,2024-12-01,476,194,49
1688,2024-06-21,983,46,22
1689,2023-01-27,682,156,50
1690,2024-02-03,79,41,39
1691,2025-02-10,72,55,33
1692,2023-10-26,695,133,24
1693,2023-03-25,877,77,11
1694,2026-01-11,789,135,5
1695,2026-04-16,498,101,33
1696,2025-06-26,288,120,42
1697,2024-01-01,417,70,49
1698,2023-06-09,57,176,4
1699,2023-04-22,722,93,35
1700,2024-07-12,317,146,21
1701,2025-03-26,446,79,33
1702,2025-02-01,34,111,21
1703,2024-08-14,696,100,14
1704,2024-10-09,470,191,32
1705,2026-06-03,463,39,28
1706,2025-11-10,893,57,5
1707,2025-09-09,886,92,11
1708,2023-01-02,736,151,44
1709,2026-05-07,709,24,40
1710,2023-12-03,736,22,27
1711,2023-02-15,466,114,41
1712,2025-07-16,962,31,30
1713,2026-04-13,881,77,11
1714,2023-09-07,34,63,38
1715,2026-06-06,212,246,1
1716,2023-10-19,548,120,42
1717,2023-12-03,604,92,11
1718,2026-05-30,580,59,13
1719,2023-04-24,522,121,41
1720,2026-01-09,876,150,11
1721,2023-11-24,370,95,1
1722,2023-06-22,71,33,26
1723,2023-08-19,652,31,30
1724,2023-10-03,90,115,4
1725,2025-01-17,635,49,24
1726,2024-10-30,426,221,6
1727,2024-05-22,886,243,26
1728,2026-06-17,621,104,6
1729,2024-08-13,791,186,31
1730,2024-06-10,75,160,40
1731,2024-04-07,136,72,2
1732,2025-01-09,416,62,7
1733,2024-01-17,545,36,37
1734,2026-07-23,660,66,5
1735,2024-10-04,408,94,27
1736,2024-05-07,150,54,14
1737,2024-05-14,256,104,6
1738,2024-01-23,487,222,23
1739,2024-09-12,339,27,19
1740,2025-12-12,812,138,38
1741,2023-08-16,425,21,45
1742,2026-01-11,854,207,33
1743,2024-02-12,902,184,37
1744,2025-07-05,673,90,20
1745,2026-02-21,720,191,32
1746,2025-12-14,909,138,38
1747,2025-03-18,523,105,47
1748,2025-01-01,115,118,12
1749,2025-03-25,748,73,22
1750,2025-09-18,830,107,33
1751,2024-10-12,687,27,19
1752,2024-04-01,492,42,39
1753,2023-10-15,129,152,27
1754,2026-03-28,104,47,20
1755,2024-12-18,702,11,37
1756,2025-07-21,489,175,26
1757,2024-12-04,990,23,29
1758,2023-10-07,184,138,38
1759,2024-12-05,772,48,43
1760,2025-08-04,669,137,33
1761,2025-12-21,994,40,12
1762,2026-01-23,362,164,39
1763,2025-03-05,912,231,20
1764,2025-06-18,761,46,22
1765,2026-05-17,221,115,4
1766,2024-02-06,711,131,5
1767,2025-05-15,747,237,45
1768,2024-12-18,186,203,5
1769,2026-01-03,318,76,26
1770,2024-10-06,646,216,11
1771,2023-07-13,822,85,28
1772,2023-05-11,351,143,46
1773,2023-02-03,205,123,1
1774,2023-10-20,800,95,1
1775,2024-08-15,41,141,49
1776,2023-04-30,868,245,41
1777,2023-10-19,633,67,20
1778,2023-07-03,26,189,48
1779,2025-02-18,238,137,33
1780,2024-03-29,844,207,33
1781,2025-08-07,154,62,7
1782,2024-03-18,149,76,26
1783,2025-11-28,844,47,20
1784,2025-01-02,303,243,26
1785,2026-02-21,86,190,1
1786,2025-02-14,886,90,20
1787,2023-09-12,121,85,28
1788,2025-08-27,617,72,2
1789,2023-02-03,254,94,27
1790,2025-10-01,83,43,30
1791,2025-05-23,742,210,19
1792,2023-05-26,23,227,44
1793,2023-05-23,753,67,20
1794,2023-09-09,892,228,48
1795,2023-02-23,894,170,21
1796,2024-04-04,347,142,6
1797,2025-08-07,504,35,8
1798,2025-04-17,550,69,36
1799,2024-03-28,917,129,8
1800,2026-05-21,558,53,17
1801,2023-12-05,176,223,6
1802,2025-07-06,775,103,7
1803,2023-07-26,135,127,10
1804,2025-10-25,560,189,48
1805,2023-02-28,351,187,35
1806,2023-04-18,947,183,6
1807,2023-04-28,624,100,14
